12740--10,14
20012--5,12
20012--6,8
20012--7,13
20012--8A,58
25061--2,5
25061--3,6
25061--4,7
03666--4,21
03666--5,22
21030--1,30
21030--4,9
21030--7,69
02123--1,17
02123--11,25
02123--12,17
02123--2,43
02123--3,2
02123--4,53
26325--4,2
16531--5,19
16713--1,37
16713--3,65
16713--6,15
16742--1,17
16742--10,23
16742--10A,21
16742--13,8
16742--14,13
16742--19,32
16742--2,18
16742--20,31
16742--22,16
16742--23,16
16742--26,13
16742--27,21
16742--29,28
16742--2A,15
16742--2B,23
16742--3,14
16742--4,11
16742--6,60
16742--7,10
16742--8,5
16900--1,3
16900--10,3
16900--11,5
16900--12,4
16900--13,4
16900--14,4
16900--15,4
16900--16,3
16900--18,2
16900--19,4
16900--1B,3
16900--1C,3
16900--2,2
16900--20,1
16900--21,3
16900--22,4
16900--23,5
16900--24,3
16900--25,6
16900--26,3
16900--27,1
16900--28,6
16900--29,2
16900--2A,4
16900--3,6
16900--30,2
16900--31,6
16900--32,3
16900--33,3
16900--4,2
16900--5,5
16900--6,1
16900--7,2
16900--8,2
17011--1,8
17011--2,24
17011--3,6
17011--4,32
17011--6,19
17011--7,16
17011--8,1
17088--1,4
17088--10,3
17088--11,4
17088--12,2
17088--18,39
17088--19,4
17088--19A,1
17088--2,7
17088--20,2
17088--20A,5
17088--21,4
17088--22,17
17088--22-24,1
17088--23,15
17088--24,20
17088--25,14
17088--26,22
17088--27,22
17088--3,12
17088--30,4
17088--31,4
17088--32,9
17088--4,6
17088--5,6
17088--6,1
17088--7,2
17088--8,1
17088--9,2
17171--3,5
17171--4,3
17171--5,1
17171--5A,2
17171--6,8
17217--1,4
17217--17,2
17217--17C,4
17217--17D,1
17217--17F,2
17217--18,3
17217--18A,4
17217--18E,3
17217--18F,1
17217--2,34
17217--20,2
17217--3,15
36751--1,39
36751--2,21
17390--1,4
17390--2,3
17390--3,3
17390--4,3
17394--1,22
17394--2,10
17394--3,12
17394--36,1
17394--37,5
17394--38,3
17394--3A,4
17394--4,8
17394--5,4
17394--55,7
17394--6,9
17394--7,4
17394--78,2
17394--8,8
17394--83,6
17394--86,17
17394--87,18
17394--87A,7
17394--88,4
17394--9,4
17394--92,23
17394--93,13
17394--95,15
17394--96,4
17394--97,5
17394--9A,1
17394--9B,5
06219--1,2
06219--10,2
06219--11,4
06219--13,4
06219--14,6
06219--15,4
06219--16,3
06219--17,2
06219--18,2
06219--19,3
06219--2,2
06219--20,2
06219--21,5
06219--22,4
06219--23,6
06219--25,3
06219--5,3
06219--7,5
06219--8,5
06219--9,6
18847--1,302
18847--11,95
18847--12,90
18847--2,421
18847--2C,1
18847--4,358
18847--5,365
18847--7,78
18847--8,170
18847--9,82
36750--1,432
11265--1,16
11265--10,9
11265--10A,8
11265--12,18
11265--17,7
11265--18,7
11265--18A,7
11265--19,1
11265--2,18
11265--20,7
11265--21,4
11265--25,13
11265--25A,10
11265--3,5
19217--1,1
19217--10,3
19217--11,1
19217--11A,3
19217--12,3
19217--14,4
19217--15,1
19217--18,4
19217--2,3
19217--20,3
19217--23,4
19217--26,4
19217--27,3
19217--28,2
19217--3,9
19217--30,1
19217--32,6
19217--34,6
19217--36,1
19217--38,12
19217--4,5
19217--40,10
19217--42,7
19217--5,4
19217--6,4
19217--7,2
19217--8,4
19217--9,7
36748--1,90
36748--10,114
36748--12,64
36748--14,36
36748--18,125
36748--1A,108
36748--1B,127
36748--2,68
36748--20,137
36748--22,94
36748--3,80
36748--4,103
36748--6,71
36748--8,75
02156--1,2
02156--10,4
02156--11,5
02156--12,7
02156--14,2
02156--16,2
02156--17,5
02156--18,3
02156--19,1
02156--2,5
02156--20,3
02156--22,3
02156--23,3
02156--25,2
02156--27,11
02156--3,8
02156--5,2
02156--6,1
02156--7,1
02156--8,5
02156--9,3
09605--1,38
09605--10,117
09605--11,35
09605--12,49
09605--14,87
09605--16,106
09605--2,234
09605--3,42
09605--4,176
09605--5,30
09605--6,104
09605--6A,6
09605--7,50
09605--8,110
09605--8A,17
09605--9,45
03721--1,4
03721--12,2
03721--16,4
03721--18,2
03721--2,4
03721--20,2
03721--22,2
03721--24,6
03721--24A,5
03721--26,2
03721--28,2
03721--3,2
03721--30,6
03721--32,2
03721--34,3
03721--4,3
03721--5,2
03721--6,4
03721--7,4
03721--8,1
15182--1,6
15182--10,2
15182--11,3
15182--12,6
15182--13,3
15182--15,3
15182--16,2
15182--17,3
15182--18,3
15182--19,3
15182--2,4
15182--22,1
15182--23,5
15182--24,6
15182--26,3
15182--3,2
15182--30,3
15182--31,5
15182--33,2
15182--37,2
15182--39,3
15182--4,2
15182--41,1
15182--5,2
15182--6,3
15182--7,2
15182--8,9
15182--9,6
02359--1,59
17547--1,49
17547--3,21
17740--1,3
17740--10,3
17740--11,2
17740--12,4
17740--15,4
17740--18/20,1
17740--2,3
17740--21,4
17740--5,2
17740--7,6
17740--9,4
17742--11,7
17742--110,12
17742--111,12
17742--113,10
17742--115,2
17742--116,2
17742--117,27
17742--118,35
17742--119,21
17742--120,22
17742--121,20
17742--14,1
17742--15,8
17742--16,4
17742--17,1
17742--18,3
17742--19,5
17742--19A,4
17742--2,24
17742--20,3
17742--21,6
17742--21A,6
17742--22,7
17742--26,1
17742--27,3
17742--28,7
17742--29,1
17742--2-OF,13
17742--2O<F<,7
17742--30,2
17742--31,3
17742--32,5
17742--33,52
17742--33A,8
17742--33A<,19
17742--5,25
17742--6,23
17742--68,6
17742--69,4
17742--6A,1
17742--6A<,4
17742--6-OF,1
17742--7,27
17742--70,3
17742--7A,24
17742--8,25
17742--98,5
18024--10,31
18024--12,19
18024--3,3
18273--10,1
18273--15,10
18273--16,6
18273--17,4
18273--18,6
18273--18A,4
18273--18B,2
18273--19,4
18273--2,4
18273--20,4
18273--20A,1
18273--21,4
18273--22,3
18273--22A,2
18273--23,1
18273--24,8
18273--24A,2
18273--25,3
18273--26,3
18273--28,1
18273--28A,4
18273--29,2
18273--3,1
18273--30,7
18273--31,4
18273--32,2
18273--4,1
18273--5,4
18273--6,5
18273--6A,3
18273--7,3
18273--8,1
18273--8A,2
18273--9,3
18273--98,1
18273--9A,6
09782--1,3
09782--10,2
09782--10A,8
09782--11,5
09782--12,6
09782--13,7
09782--14,2
09782--14A,5
09782--15,3
09782--16,7
09782--18,4
09782--19,3
09782--19A,6
09782--2,8
09782--20,4
09782--20A,1
09782--21,1
09782--21A,3
09782--22,1
09782--23-24,2
09782--25,4
09782--26,7
09782--26A,3
09782--27,2
09782--28,2
09782--29,2
09782--3,3
09782--30,6
09782--31,1
09782--32,8
09782--33,5
09782--34,3
09782--35,2
09782--36,3
09782--37,7
09782--38,2
09782--39,4
09782--4,5
09782--40,3
09782--41,3
09782--42,3
09782--43,1
09782--44,2
09782--5,6
09782--6,3
09782--7,4
09782--8,12
09782--9,4
18467--1,5
18467--10,2
18467--11,3
18467--12,6
18467--13,4
18467--14,4
18467--15,2
18467--16,1
18467--17,3
18467--18,3
18467--19,5
18467--2,5
18467--20,3
18467--3,45
18467--4,57
18467--5B,4
18467--5C,4
18467--5D,3
18467--5E,2
18467--5F,3
18467--5G,8
18467--6,9
18467--6A,2
18467--6A<,1
18467--6B,1
18467--6C,4
18467--6D,3
18467--7,4
18467--8,12
18467--9,4
31147--12,5
31147--14,5
31147--16,3
31147--2,4
31147--6,5
31147--7,3
31147--8,2
03868--1,73
03868--12,71
03868--2,83
03868--3,57
03868--4,85
03868--4A,6
03868--4B,3
03868--4C,4
03868--4E,6
03868--5,75
03868--6,148
03868--8,1
22965--1,7
22965--14,3
22965--15,2
22965--17,3
22965--18,5
22965--19,8
22965--1B,3
22965--2,3
22965--20,7
22965--21,7
22965--3,5
22965--4,7
22965--5,20
22965--6,3
22965--7,2
19000--1,3
19000--11,1
19000--2,1
19000--3,5
19000--5,6
19000--7,3
19000--9,5
19142--10,15
19142--11,17
19142--12,26
19142--13,17
19142--14,23
19142--15,22
19142--16,16
19142--17,11
19142--18,18
19142--19,23
19142--19B,13
19142--19C,19
19142--19D,25
19142--20,56
19142--21,41
19142--22,51
19142--23,41
19142--24,48
19142--4A,1
19142--5,11
19142--6,33
19142--7,27
19142--8,23
46045--2A,3
46045--2B,4
46045--4A,2
19335--10,3
19335--11,5
19335--9,1
19404--10,5
19404--2,1
19404--2A,4
19404--4,5
19404--6,7
19404--8,6
19866--1,2
19866--16,28
19866--17,12
19866--18,10
19866--19,2
19866--2,12
19866--21,34
19866--3,16
19866--4,10
19866--5,20
19866--6,26
19866--7,22
19866--7A,2
19866--8,10
20254--10,1
20254--11,3
20254--12,3
20254--13,4
20254--14,5
20254--15,3
20254--16,13
20254--17,18
20254--18,16
20254--19,11
20254--2,7
20254--20,8
20254--21,11
20254--22,13
20254--24-25,9
20254--3,10
20254--4,4
20254--5,2
20254--6,6
20254--7,7
20254--8,2
20254--9,3
20294--1,32
20294--10,4
20294--2,78
20294--5,80
20294--6,61
20598--1,4
20598--10,3
20598--11,3
20598--12,1
20598--13,1
20598--14,2
20598--14A,5
20598--15,10
20598--16,2
20598--16A,3
20598--17,4
20598--18,2
20598--19,2
20598--20,9
20598--21,3
20598--22,3
20598--24,4
20598--26A,3
20598--3,8
20598--4,1
20598--5,3
20598--6,1
20598--7,5
20598--8,1
20598--9,4
20641--1,46
20641--2,2
20641--3,6
20641--4,4
20641--4A,1
20641--5,2
20641--6,2
20641--7,1
20677--1,3
20677--11,3
20677--15,2
20677--2,2
20677--3,5
20677--4,6
20677--5,2
20677--6,6
20677--7,1
20677--8,1
20677--9,4
20683--13,14
20683--13A,7
20683--13A<,2
20683--14,19
20683--15,5
20683--16,6
20683--17,2
20683--17A,3
20683--18,7
20683--18A,2
20683--19,4
20683--1A,19
20683--20,8
20683--21,1
20683--22,3
20683--23,6
20683--23A,3
20683--24,15
20683--25,2
20683--25A,3
20683--26,7
20683--26A,4
20683--26C<,2
20683--27,3
20683--27A,3
20683--28,14
20683--29,4
20683--3,6
20683--30,2
20683--31,8
20683--31A,3
20683--32,4
20683--33,7
20683--33A,17
20683--33B,3
20683--35,3
20683--36,5
20683--36A,13
20683--36B,1
20683--36C<,3
20683--36E,10
20683--37,16
20683--38,3
20683--39,7
20683--3A,2
20683--3D,5
20683--3G,7
20683--3H,4
20683--4,1
20683--40,4
20683--41A,1
20683--42,3
20683--43,31
20683--44,5
20683--47,4
20683--49,9
20683--5,6
20683--51,4
20683--53,5
20683--55,2
20683--55A,4
20683--57,1
20683--57A,5
20683--59,3
20683--5A,4
20683--5B,2
20683--5C,3
20683--5D,1
20683--6,2
20683--63,4
20683--67,5
20683--69,5
20683--71,1
20683--71A,8
20683--7A,1
20683--8,6
20683--9,12
09111--10,107
09111--12,85
09111--14,52
09111--18A,2
09111--24,9
09111--4,111
09111--8,80
09111--8A,34
10878--1,8
10878--12,3
10878--12B,2
10878--13,5
10878--14,8
10878--15,7
10878--16,2
10878--1B,2
10878--2,4
10878--3,4
10878--3A,4
10878--3B,1
10878--4,8
10878--4A,4
10878--4B,5
10878--9,90
12130--1,26
12130--18,55
12130--19,10
12130--2,22
12130--20,18
12130--21,9
12130--22,8
12130--23,8
12130--24,13
12130--25,17
12130--27,15
12130--28,23
12130--29,16
12130--3,22
12130--30,28
12130--31,26
12130--32,38
12130--33,43
12130--34,23
12130--4,15
12130--4A,10
12130--5,31
12130--6,34
12130--7,34
12130--8,38
13246--11,47
13246--12,41
13246--13,34
13246--7,200
13246--7B,3
31138--1,2
31138--11,3
31138--15-17,2
31138--16,4
31138--2,5
31138--3,3
31138--7,4
31146--1,2
31146--11,2
31146--13,3
31146--15,4
31146--16,2
31146--18,4
31146--2,3
31146--20,4
31146--36,2
31146--38,4
31146--4,4
31146--40,4
31146--42,4
31146--44,3
31146--46,4
31146--48,3
31146--54,6
31146--6,5
31146--7,2
31146--9,3
21071--10,1
21071--11,20
21071--13,31
21071--14,3
21071--3,6
21071--4,10
21071--5,18
21071--6,12
21071--7,22
21071--8,10
36561--10,7
36561--10A,9
36561--12,7
36561--14,4
36561--16A,3
36561--16B,3
36561--16C,3
36561--16D,4
36561--16E,2
36561--16F,4
36561--16G,1
36561--16H,2
36561--16I,4
36561--18,3
36561--18-18C,3
36561--18A,3
36561--18B,2
36561--2,4
36561--22,4
36561--24,3
36561--28,2
36561--30,2
36561--32,3
36561--34,2
36561--36,4
36561--4,4
36561--8,4
46419--13,3
46419--15,8
46419--15A,4
25084--10,45
25084--11,55
25084--12,18
25084--2,34
25084--3,30
25084--4,32
25084--5,25
25084--6,37
25084--7,46
25084--8,31
25084--9,44
26530--1,7
26530--10,6
26530--11,2
26530--12,10
26530--13,11
26530--14,2
26530--15,3
26530--16,1
26530--1A,3
26530--2,10
26530--3,1
26530--4,1
26530--5,2
26530--54,2
26530--55,5
26530--56,3
26530--57,3
26530--58,2
26530--59,4
26530--6,2
26530--60,4
26530--61,3
26530--62,2
26530--63,4
26530--64,2
26530--65,4
26530--66,1
26530--67,2
26530--68,3
26530--69,3
26530--7,5
26530--70,10
26530--71,4
26530--72,8
26530--73,2
26530--9,3
00666--1,186
00666--10A,74
00666--11,245
00666--11A,3
00666--12A,126
00666--12B,159
00666--14,4
00666--14A,4
00666--16,4
00666--17,6
00666--17B,4
00666--17C,4
00666--18B<,2
00666--18C,4
00666--18EB,5
00666--18F,3
00666--18G,8
00666--18H,4
00666--18I,4
00666--18J,5
00666--19,2
00666--20,3
00666--20A,2
00666--20A<,2
00666--20B,1
00666--20C,3
00666--20D,4
00666--20G,3
00666--20I,4
00666--21,3
00666--23,2
00666--25,2
00666--27,4
00666--29,5
00666--3,192
00666--33,4
00666--35,3
00666--4,1
00666--53B,4
00666--53D,4
00666--53E,2
00666--53H,4
00666--55A,4
00666--55B,5
00666--55D,3
00666--55F,4
00666--55G,2
00666--55H,3
00666--61,3
00666--61A,6
00666--61B,2
00666--61C,4
00666--61D,4
00666--63,6
00666--63A,5
00666--63B,4
00666--63C,3
00666--65,3
00666--65A,4
00666--65C,3
00666--65D,3
00666--67A,8
00666--67B,5
00666--67C,3
00666--67D,2
00666--69,4
00666--69A,2
00666--69B,3
00666--69C,3
00666--69F,3
00666--7,384
00666--71A,5
00666--71B,3
00666--71C,2
00666--71D,4
00666--9,143
00891--1,7
00891--10,8
00891--12,9
00891--13,8
00891--14,5
00891--15,1
00891--16,4
00891--17,2
00891--18,4
00891--19,4
00891--1A,1
00891--21,2
00891--22,2
00891--23,194
00891--3,6
00891--4,5
00891--5,2
00891--6,4
00891--7,6
00891--9,1
03283--1,4
03283--11,10
03283--2,4
03283--2A,3
03283--2B,3
03283--3,4
03283--3A,4
03283--5,3
03283--6,7
03283--7,3
03283--8,4
03283--8A,3
03283--9,3
07240--12,36
07240--13,21
07240--14,14
07240--15,5
07240--17,22
07240--19,16
07240--19A,1
07240--20,22
07240--21,23
07240--21O<F<,4
07240--22,13
07240--27,20
07240--7,11
21047--1,8
21047--2,9
21047--2A,9
21047--4,12
21047--8,16
26469--1,34
26469--10,3
26469--11,30
26469--2,18
26469--3,32
26469--3A,3
26469--3B,3
26469--3-OF,9
26469--4,26
26469--9,11
21325--1,2
21325--11,5
21325--2,5
21325--2A,3
21325--5,15
21325--7,6
21325--9,2
21787--10,21
21787--3,19
21787--4,56
21787--5,40
21787--7,22
21805--114,7
21805--12,25
21805--13,23
21805--14,22
21805--16,20
21805--17A<,2
21805--27,7
21805--28,3
21805--30,2
21805--31,7
21805--32,4
21805--33,3
21805--34,5
21805--34A,3
21805--3-5,42
21805--35A,18
21805--37,3
21805--38,1
21805--6,32
21805--60A,7
21805--60A<,16
21805--61,114
21805--64,240
21805--66,133
21805--69,243
21805--7,54
21805--8,18
21805--81,7
21805--82,11
21805--83,3
21805--84,4
21805--84A,2
21805--85,7
21805--86,9
21805--88,17
21805--89,6
21805--8A,20
21805--8A<,4
21805--93,30
21805--95,15
21805--97,22
21805--98,31
21970--2,16
21970--3,15
21970--4,28
21970--5,23
21970--5A,25
21970--6,29
22508--1,4
22508--10,2
22508--11,5
22508--12,2
22508--13,6
22508--14,6
22508--15,6
22508--16,2
22508--17,9
22508--18,1
22508--19,2
22508--2,3
22508--21,5
22508--22,2
22508--23,3
22508--25,4
22508--26,2
22508--27,2
22508--28,4
22508--3,2
22508--31,6
22508--32,3
22508--33,3
22508--34,3
22508--35,3
22508--36,3
22508--38,5
22508--4,4
22508--40,2
22508--42,4
22508--44,6
22508--46,5
22508--48,2
22508--5,9
22508--50,3
22508--52,2
22508--54,4
22508--56,2
22508--58,2
22508--6,2
22508--60,4
22508--7,5
22508--8,2
22508--9,3
38321--3,3
16303--1,23
16303--11,24
16303--11OF,4
16303--13,9
16303--13-OF,7
16303--14,13
16303--15,1
16303--18,3
16303--19,29
16303--1A,12
16303--2,6
16303--24,39
16303--26,7
16303--27,18
16303--3,14
16303--34,24
16303--6,16
16303--6-OF,2
22555--1,17
22555--2,13
01929--1,1
01929--10,2
01929--11,5
01929--13,2
01929--2,6
01929--4,3
01929--5,4
01929--6,2
01929--8,5
01929--9,2
31142--3,5
31142--5,2
31142--7,5
31142--9,4
09582--11,1
09582--12,4
09582--12A,5
09582--13,7
09582--14,3
09582--15,1
09582--16,4
09582--17,2
09582--18,6
09582--19,4
09582--20,4
09582--21,4
09582--22,6
09582--4A,5
09582--4B,2
09582--5,2
09582--5A,2
15972--1,6
15972--11,2
15972--13,2
15972--15,4
15972--17,2
15972--19,4
15972--23,5
15972--25,2
15972--27,4
15972--29,1
15972--3,2
15972--7,2
15972--9,3
40077--1,4
40077--2,3
40077--9,2
18575--10,139
18575--12,107
18575--14,103
18575--16,86
18575--18,118
18575--20,59
18575--22,59
18575--22A,2
18575--6,113
18575--8,154
21654--10,12
21654--11,3
21654--12,20
21654--13,10
21654--13-OF,5
21654--14,14
21654--15,4
21654--16,1
21654--5,31
21654--7,44
21654--8,17
21654--9,24
22723--1,17
22723--2,19
22723--3,24
22723--4,8
22723--5,29
22723--6,22
22723--7,12
22880--1,4
22880--11,3
22880--14,2
22880--15,1
22880--17,4
22880--2,3
22880--3,3
22880--4,3
22880--5,2
22880--6,4
22880--7,3
22880--8,4
22880--9,3
22907--9,12
22907--9C,9
22907--9C<,2
22944--3,61
22944--5,33
23611--11,67
23611--12,11
23611--13,1
23611--19,4
23611--20,5
23611--21,5
23611--22,2
23611--23,6
23611--24,3
23611--4,4
23611--5,4
23611--6A,6
23611--6A<,1
23611--6B,3
23611--6C,2
23611--7,10
23611--8,6
23611--9,3
10016--10,1
10016--2,2
10016--4,2
10016--6,3
10016--8,2
23775--1,195
23775--2,81
23775--3,181
23775--4,89
23775--6,77
23814--1,2
23814--10,5
23814--11,7
23814--12,2
23814--14,1
23814--15,5
23814--17,5
23814--18,5
23814--19,2
23814--2,6
23814--20,1
23814--3,3
23814--4,2
23814--5,6
23814--6,2
23814--8,8
23814--9,2
23972--1,9
23972--1A,4
23972--2,2
23972--2A,7
23972--2B,13
23972--2C,16
23972--2D,4
23972--2E,4
23972--2G,1
23972--2H,3
23972--2I<,2
23972--2J,4
23972--2K,3
23972--3,15
23972--4,116
23972--4A,114
23972--4B,97
23972--4B<,1
23972--4C,99
23972--4D,106
23972--4E,125
23972--5,1
23972--5A,4
23972--5B,4
23972--5C,144
23972--5D,154
23972--9,4
24048--10A,7
24048--11,21
24048--12,4
24048--27,3
24048--3,13
24048--4,13
24048--5,9
24048--6,56
24048--7,57
24048--8,63
24063--1,7
24063--2,14
24063--3,18
24170--1,3
24170--10,3
24170--11,7
24170--12,1
24170--13,3
24170--14,3
24170--2,3
24170--2A,3
24170--3,4
24170--4,3
24170--5,5
24170--6,3
24170--8,2
24170--9,4
24289--12,90
24289--12A,45
24289--13,29
24289--14,33
24289--15,30
24289--16,20
24289--16A,8
24289--16A<,1
24289--17,35
24289--18,26
24289--19,14
24289--19A,28
24289--20,15
24289--21,21
24289--21-OF,8
24289--22,16
24289--23,36
24289--24,36
24289--25,32
24289--25A,6
24289--26,26
24289--27,38
24289--28,17
24289--28-OF,4
24289--29,16
24289--29A,10
24289--29-OF,7
24289--29O<F<,2
24289--32B,4
24289--35,4
24289--36,18
24289--37,24
24289--4,17
24289--4A,31
24289--4A<,3
24289--5,12
24289--6-OF,1
07759--1,12
07759--10,9
07759--11,7
07759--2,7
07759--3,6
07759--5,4
07759--6,2
07759--7,4
07759--8,5
07759--9,2
24459--2,100
24459--4,77
24459--6,97
24412--1,2
24412--10,5
24412--11,2
24412--12,2
24412--13,6
24412--14,6
24412--15,3
24412--16,4
24412--17,3
24412--18,3
24412--19,15
24412--2,1
24412--20,6
24412--21,2
24412--22,4
24412--23,4
24412--24,6
24412--25,4
24412--26,4
24412--27,3
24412--28,1
24412--29,7
24412--2A,3
24412--3,4
24412--30,4
24412--31,2
24412--32,4
24412--33,5
24412--34,7
24412--35,2
24412--36,3
24412--37,5
24412--38,2
24412--39,4
24412--40,2
24412--41,2
24412--42,4
24412--43,3
24412--44,10
24412--45,3
24412--47,4
24412--48,4
24412--49,4
24412--5,2
24412--50,4
24412--51,4
24412--52,2
24412--53,4
24412--56,3
24412--58,3
24412--6,1
24412--60,2
24412--62,3
24412--64,1
24412--66,6
24412--68,4
24412--7,4
24412--70,3
24412--72,4
24412--74,2
24412--76,5
24412--78,8
24412--8,4
24412--80,2
24412--82,3
24412--84,4
24412--86,4
24412--9,4
24412--90,6
24412--94,10
21435--2,14
21435--3,31
21435--7,34
21435--8,24
21435--8-OF,4
21435--9,29
26969--10,20
26969--11,30
26969--12,24
26969--13,25
26969--14,14
26969--16,6
26969--19,3
26969--21,6
26969--22,2
26969--24,19
26969--28,34
26969--29,37
26969--32,32
26969--4,50
26969--5,1
26969--7,27
26969--8,17
26969--9A,20
12133--2,100
12133--4,185
12133--6,94
09739--1,3
09739--5,4
09739--7,3
09739--9,4
06052--11,3
06052--13,4
06052--15,5
06052--17,2
06052--2,3
06052--3,4
06052--4,6
06052--5,5
06052--6,2
06052--7,3
06052--8,3
06052--9,2
24490--1,173
24490--11,93
24490--13,120
24490--3,94
24490--5,85
24490--7,184
24494--1,13
24494--2,4
31136--1,4
31136--2,6
31136--5,4
31136--6,3
31136--9,1
31137--1,3
31137--10,3
31137--3,5
31137--6,3
31137--8,2
11653--10,3
11653--11,6
11653--12,1
11653--13,3
11653--14,3
11653--15,1
11653--16,4
11653--17,3
11653--18,3
11653--19,4
11653--21,2
11653--22,1
11653--23,3
11653--24,4
11653--7,8
11653--8,4
11653--9,2
15140--1,2
15140--10,6
15140--11,4
15140--12,9
15140--13,3
15140--14,4
15140--15,7
15140--16,2
15140--17,1
15140--18,4
15140--19,5
15140--2,2
15140--3,3
15140--4,1
15140--5,6
15140--6,3
15140--7,4
15140--7A,1
15140--8,3
18652--1,24
18652--12,39
18652--13,26
18652--2,21
18652--3,29
18652--8,33
18652--9,32
--1A,9
--1B,11
--3A,18
--4C,3
--4D,6
--5A,14
24628--1,58
24628--10,5
24628--11,4
24628--12,27
24628--12-OF,4
24628--13,17
24628--15,11
24628--16,7
24628--17,25
24628--17-OF,11
24628--18,14
24628--19,30
24628--2,29
24628--20,23
24628--21,10
24628--22,25
24628--23,6
24628--24,16
24628--25,38
24628--26,10
24628--2A,17
24628--2A-OF,4
24628--2-OF,1
24628--3,19
24628--31,25
24628--32,29
24628--33,17
24628--34,10
24628--34A,1
24628--35,15
24628--36,23
24628--37,13
24628--38,14
24628--4,12
24628--40,30
24628--41,1
24628--41-42,3
24628--41/42,26
24628--43,21
24628--44,15
24628--44-OF,6
24628--45,19
24628--46,2
24628--46-47,1
24628--46A<,3
24628--47,10
24628--47A,6
24628--48,10
24628--5,14
24628--51,13
24628--54,3
24628--6,16
24628--7,2
24628--8,18
24628--9,1
24687--12,49
24687--13,32
24687--14,24
24687--14A,27
24687--15,27
24687--16,27
24687--17,10
24687--18,5
24687--19,25
24687--19A,13
24687--20A,7
24687--24,14
24687--25,14
24687--29,40
24687--30,31
24687--31,30
24687--32,21
24687--33,42
24687--35,32
24687--36,18
24806--1,15
24806--27,5
24806--28,3
24806--29,2
24806--30,6
24806--31,4
24806--32,5
24806--36,2
24806--37,5
24806--38,1
25067--1,1
25067--2,2
25067--4,4
25067--6,2
25540--10,1
25540--14,4
25540--15,4
25540--16,2
25540--17,6
25540--18,2
25540--19,1
25540--2,2
25540--20,1
25540--20A,33
25540--20B,19
25540--20C,30
25540--20D,32
25540--28,13
25540--28A,11
25540--28B,21
25540--28C,21
25540--28C<,1
25540--28D,26
25540--3,8
25540--4,3
25540--5,4
25540--6,9
25540--7,4
25540--8,4
25540--9,1
25547--1,18
25547--2,36
25547--3,29
25547--4,27
25547--5,19
25547--7,37
26081--2,6
26081--3,12
26081--4,6
26129--1,5
26129--2,1
26129--3,3
26129--4,4
26129--5,5
26129--6,5
26129--8,4
26188--1,8
26188--2,4
26188--3,3
26188--5,6
26188--7,4
26188--9,3
13967--1,1
13967--2,2
13967--3,4
13967--4,2
13967--5,4
13967--6,5
13967--7,3
13967--8,5
26334--12,262
26334--18,377
26334--20,228
26334--23,2
26334--31,4
26334--32,7
26334--33,2
26334--35,4
26334--36,3
26334--37,6
26334--38,5
26334--39,2
26334--4,191
26334--40,4
26334--41,3
26334--41A,4
26334--42,3
26334--43,3
26334--44,1
26334--45,2
26334--46,2
26334--47,10
26334--48,4
26334--49,5
26334--50,4
26334--51,3
26334--52,1
26334--54,3
26334--55,4
26334--56,14
26334--57,4
26334--58,3
26334--59,1
26334--6,268
26334--60,5
26334--61,3
26334--62,2
26334--63,6
26334--63B,2
26334--63C,2
26334--63D,1
26334--63D<,4
26334--64,3
26334--65,1
26334--66,2
26334--67,3
26334--68,3
26334--69,2
26334--70,3
26334--72,130
26334--74,137
26334--75,159
26334--76,134
09848--10,16
09848--12,13
09848--13,20
09848--14A,8
09848--14B,20
09848--15,44
09848--16,18
09848--17,44
09848--1A,17
09848--1B,25
09848--2,24
09848--21,37
09848--3,51
09848--5,2
09848--6,9
09848--7,8
09848--8,17
09848--9,9
26433--12,3
26433--14,1
26433--7A,3
26585--1,7
26585--5,6
26585--8,1
26608--2,17
06601--12,1
07873--21B,1
